"axis","simulator","template","regime_id","replicate","n_samples","n_features_total","n_features_tested","m_requested","m_clamped"
"A","house","hmp_vagina","R00",12,100,500,137,500,FALSE
"A","house","hmp_vagina","R00",13,100,500,115,500,FALSE
"A","house","hmp_vagina","R00",13,100,500,115,500,FALSE
"A","house","hmp_vagina","R00",14,100,500,94,500,FALSE
"A","house","hmp_vagina","R00",14,100,500,94,500,FALSE
"A","house","hmp_vagina","R00",15,100,500,94,500,FALSE
"A","house","hmp_vagina","R00",15,100,500,94,500,FALSE
"A","house","hmp_vagina","R00",16,100,500,96,500,FALSE
"A","house","hmp_vagina","R00",16,100,500,96,500,FALSE
"A","house","hmp_vagina","R00",17,100,500,120,500,FALSE
"A","house","hmp_vagina","R00",17,100,500,120,500,FALSE
"A","house","hmp_vagina","R00",18,100,500,131,500,FALSE
"A","house","hmp_vagina","R00",18,100,500,131,500,FALSE
"A","house","hmp_vagina","R00",19,100,500,96,500,FALSE
"A","house","hmp_vagina","R00",19,100,500,96,500,FALSE
"A","house","hmp_vagina","R00",20,100,500,97,500,FALSE
"A","house","hmp_vagina","R00",20,100,500,97,500,FALSE
"A","house","hmp_vagina","R01",1,40,500,121,500,FALSE
"A","house","hmp_vagina","R01",1,40,500,121,500,FALSE
"A","house","hmp_vagina","R01",2,40,500,144,500,FALSE
"A","house","hmp_vagina","R01",2,40,500,144,500,FALSE
"A","house","hmp_vagina","R01",3,40,500,120,500,FALSE
"A","house","hmp_vagina","R01",3,40,500,120,500,FALSE
"A","house","hmp_vagina","R01",4,40,500,118,500,FALSE
"A","house","hmp_vagina","R01",4,40,500,118,500,FALSE
"A","house","hmp_vagina","R01",5,40,500,123,500,FALSE
"A","house","hmp_vagina","R01",5,40,500,123,500,FALSE
"A","house","hmp_vagina","R01",6,40,500,111,500,FALSE
"A","house","hmp_vagina","R01",6,40,500,111,500,FALSE
"A","house","hmp_vagina","R01",7,40,500,186,500,FALSE
"A","house","hmp_vagina","R01",7,40,500,186,500,FALSE
"A","house","hmp_vagina","R01",8,40,500,126,500,FALSE
"A","house","hmp_vagina","R01",8,40,500,126,500,FALSE
"A","house","hmp_vagina","R01",9,40,500,99,500,FALSE
"A","house","hmp_vagina","R01",9,40,500,99,500,FALSE
"A","house","hmp_vagina","R01",10,40,500,124,500,FALSE
"A","house","hmp_vagina","R01",10,40,500,124,500,FALSE
"A","house","hmp_vagina","R01",11,40,500,174,500,FALSE
"A","house","hmp_vagina","R01",11,40,500,174,500,FALSE
"A","house","hmp_vagina","R01",12,40,500,134,500,FALSE
"A","house","hmp_vagina","R01",12,40,500,134,500,FALSE
"A","house","hmp_vagina","R01",13,40,500,124,500,FALSE
"A","house","hmp_vagina","R01",13,40,500,124,500,FALSE
"A","house","hmp_vagina","R01",14,40,500,86,500,FALSE
"A","house","hmp_vagina","R01",14,40,500,86,500,FALSE
"A","house","hmp_vagina","R01",15,40,500,133,500,FALSE
"A","house","hmp_vagina","R01",15,40,500,133,500,FALSE
"A","house","hmp_vagina","R01",16,40,500,115,500,FALSE
"A","house","hmp_vagina","R01",16,40,500,115,500,FALSE
"A","house","hmp_vagina","R01",17,40,500,129,500,FALSE
"A","house","hmp_vagina","R01",17,40,500,129,500,FALSE
"A","house","hmp_vagina","R01",18,40,500,177,500,FALSE
"A","house","hmp_vagina","R01",18,40,500,177,500,FALSE
"A","house","hmp_vagina","R01",19,40,500,146,500,FALSE
"A","house","hmp_vagina","R01",19,40,500,146,500,FALSE
"A","house","hmp_vagina","R01",20,40,500,132,500,FALSE
"A","house","hmp_vagina","R01",20,40,500,132,500,FALSE
"A","house","hmp_vagina","R02",1,200,500,111,500,FALSE
"A","house","hmp_vagina","R02",1,200,500,111,500,FALSE
"A","house","hmp_vagina","R02",2,200,500,108,500,FALSE
"A","house","hmp_vagina","R02",2,200,500,108,500,FALSE
"A","house","hmp_vagina","R02",3,200,500,108,500,FALSE
"A","house","hmp_vagina","R02",3,200,500,108,500,FALSE
"A","house","hmp_vagina","R02",4,200,500,106,500,FALSE
"A","house","hmp_vagina","R02",4,200,500,106,500,FALSE
"A","house","hmp_vagina","R02",5,200,500,102,500,FALSE
"A","house","hmp_vagina","R02",5,200,500,102,500,FALSE
"A","house","hmp_vagina","R02",6,200,500,119,500,FALSE
"A","house","hmp_vagina","R02",6,200,500,119,500,FALSE
"A","house","hmp_vagina","R02",7,200,500,106,500,FALSE
"A","house","hmp_vagina","R02",7,200,500,106,500,FALSE
"A","house","hmp_vagina","R02",8,200,500,112,500,FALSE
"A","house","hmp_vagina","R02",8,200,500,112,500,FALSE
"A","house","hmp_vagina","R02",9,200,500,121,500,FALSE
"A","house","hmp_vagina","R02",9,200,500,121,500,FALSE
"A","house","hmp_vagina","R02",10,200,500,113,500,FALSE
"A","house","hmp_vagina","R02",10,200,500,113,500,FALSE
"A","house","hmp_vagina","R02",11,200,500,108,500,FALSE
"A","house","hmp_vagina","R02",11,200,500,108,500,FALSE
"A","house","hmp_vagina","R02",12,200,500,122,500,FALSE
"A","house","hmp_vagina","R02",12,200,500,122,500,FALSE
"A","house","hmp_vagina","R02",13,200,500,100,500,FALSE
"A","house","hmp_vagina","R02",13,200,500,100,500,FALSE
"A","house","hmp_vagina","R02",14,200,500,94,500,FALSE
"A","house","hmp_vagina","R02",14,200,500,94,500,FALSE
"A","house","hmp_vagina","R02",15,200,500,129,500,FALSE
"A","house","hmp_vagina","R02",15,200,500,129,500,FALSE
"A","house","hmp_vagina","R02",16,200,500,91,500,FALSE
"A","house","hmp_vagina","R02",16,200,500,91,500,FALSE
"A","house","hmp_vagina","R02",17,200,500,141,500,FALSE
"A","house","hmp_vagina","R02",17,200,500,141,500,FALSE
"A","house","hmp_vagina","R02",18,200,500,108,500,FALSE
"A","house","hmp_vagina","R02",18,200,500,108,500,FALSE
"A","house","hmp_vagina","R02",19,200,500,118,500,FALSE
"A","house","hmp_vagina","R02",19,200,500,118,500,FALSE
"A","house","hmp_vagina","R02",20,200,500,138,500,FALSE
"A","house","hmp_vagina","R02",20,200,500,138,500,FALSE
"A","house","hmp_vagina","R03",1,400,500,130,500,FALSE
"A","house","hmp_vagina","R03",1,400,500,130,500,FALSE
"A","house","hmp_vagina","R03",2,400,500,79,500,FALSE
"A","house","hmp_vagina","R03",2,400,500,79,500,FALSE
"A","house","hmp_vagina","R03",3,400,500,77,500,FALSE
"A","house","hmp_vagina","R03",3,400,500,77,500,FALSE
"A","house","hmp_vagina","R03",4,400,500,120,500,FALSE
"A","house","hmp_vagina","R03",4,400,500,120,500,FALSE
"A","house","hmp_vagina","R03",5,400,500,86,500,FALSE
"A","house","hmp_vagina","R03",5,400,500,86,500,FALSE
"A","house","hmp_vagina","R03",6,400,500,130,500,FALSE
"A","house","hmp_vagina","R03",6,400,500,130,500,FALSE
"A","house","hmp_vagina","R03",7,400,500,116,500,FALSE
"A","house","hmp_vagina","R03",7,400,500,116,500,FALSE
"A","house","hmp_vagina","R03",8,400,500,86,500,FALSE
"A","house","hmp_vagina","R03",8,400,500,86,500,FALSE
"A","house","hmp_vagina","R03",9,400,500,103,500,FALSE
"A","house","hmp_vagina","R03",9,400,500,103,500,FALSE
"A","house","hmp_vagina","R03",10,400,500,102,500,FALSE
"A","house","hmp_vagina","R03",10,400,500,102,500,FALSE
"A","house","hmp_vagina","R03",11,400,500,115,500,FALSE
"A","house","hmp_vagina","R03",11,400,500,115,500,FALSE
"A","house","hmp_vagina","R03",12,400,500,102,500,FALSE
"A","house","hmp_vagina","R03",12,400,500,102,500,FALSE
"A","house","hmp_vagina","R03",13,400,500,84,500,FALSE
"A","house","hmp_vagina","R03",13,400,500,84,500,FALSE
"A","house","hmp_vagina","R03",14,400,500,115,500,FALSE
"A","house","hmp_vagina","R03",14,400,500,115,500,FALSE
"A","house","hmp_vagina","R03",15,400,500,131,500,FALSE
"A","house","hmp_vagina","R03",15,400,500,131,500,FALSE
"A","house","hmp_vagina","R03",16,400,500,88,500,FALSE
"A","house","hmp_vagina","R03",16,400,500,88,500,FALSE
"A","house","hmp_vagina","R03",17,400,500,139,500,FALSE
"A","house","hmp_vagina","R03",17,400,500,139,500,FALSE
"A","house","hmp_vagina","R03",18,400,500,107,500,FALSE
"A","house","hmp_vagina","R03",18,400,500,107,500,FALSE
"A","house","hmp_vagina","R03",19,400,500,96,500,FALSE
"A","house","hmp_vagina","R03",19,400,500,96,500,FALSE
"A","house","hmp_vagina","R03",20,400,500,79,500,FALSE
"A","house","hmp_vagina","R03",20,400,500,79,500,FALSE
"A","house","hmp_vagina","R04",1,100,200,51,200,FALSE
"A","house","hmp_vagina","R04",1,100,200,51,200,FALSE
"A","house","hmp_vagina","R04",2,100,200,49,200,FALSE
"A","house","hmp_vagina","R04",2,100,200,49,200,FALSE
"A","house","hmp_vagina","R04",3,100,200,50,200,FALSE
"A","house","hmp_vagina","R04",3,100,200,50,200,FALSE
"A","house","hmp_vagina","R04",4,100,200,61,200,FALSE
"A","house","hmp_vagina","R04",4,100,200,61,200,FALSE
"A","house","hmp_vagina","R04",5,100,200,45,200,FALSE
"A","house","hmp_vagina","R04",5,100,200,45,200,FALSE
"A","house","hmp_vagina","R04",6,100,200,56,200,FALSE
"A","house","hmp_vagina","R04",6,100,200,56,200,FALSE
"A","house","hmp_vagina","R04",7,100,200,46,200,FALSE
"A","house","hmp_vagina","R04",7,100,200,46,200,FALSE
"A","house","hmp_vagina","R04",8,100,200,51,200,FALSE
"A","house","hmp_vagina","R04",8,100,200,51,200,FALSE
"A","house","hmp_vagina","R04",9,100,200,63,200,FALSE
"A","house","hmp_vagina","R04",9,100,200,63,200,FALSE
"A","house","hmp_vagina","R04",10,100,200,50,200,FALSE
"A","house","hmp_vagina","R04",10,100,200,50,200,FALSE
"A","house","hmp_vagina","R04",11,100,200,50,200,FALSE
"A","house","hmp_vagina","R04",11,100,200,50,200,FALSE
"A","house","hmp_vagina","R04",12,100,200,59,200,FALSE
"A","house","hmp_vagina","R04",12,100,200,59,200,FALSE
"A","house","hmp_vagina","R04",13,100,200,61,200,FALSE
"A","house","hmp_vagina","R04",13,100,200,61,200,FALSE
"A","house","hmp_vagina","R04",14,100,200,49,200,FALSE
"A","house","hmp_vagina","R04",14,100,200,49,200,FALSE
"A","house","hmp_vagina","R04",15,100,200,53,200,FALSE
"A","house","hmp_vagina","R04",15,100,200,53,200,FALSE
"A","house","hmp_vagina","R04",16,100,200,61,200,FALSE
"A","house","hmp_vagina","R04",16,100,200,61,200,FALSE
"A","house","hmp_vagina","R04",17,100,200,49,200,FALSE
"A","house","hmp_vagina","R04",17,100,200,49,200,FALSE
"A","house","hmp_vagina","R04",18,100,200,49,200,FALSE
"A","house","hmp_vagina","R04",18,100,200,49,200,FALSE
"A","house","hmp_vagina","R04",19,100,200,63,200,FALSE
"A","house","hmp_vagina","R04",19,100,200,63,200,FALSE
"A","house","hmp_vagina","R04",20,100,200,59,200,FALSE
"A","house","hmp_vagina","R04",20,100,200,59,200,FALSE
"A","house","hmp_vagina","R05",1,100,1000,190,1000,FALSE
"A","house","hmp_vagina","R05",1,100,1000,190,1000,FALSE
"A","house","hmp_vagina","R05",2,100,1000,168,1000,FALSE
"A","house","hmp_vagina","R05",2,100,1000,168,1000,FALSE
"A","house","hmp_vagina","R05",3,100,1000,164,1000,FALSE
"A","house","hmp_vagina","R05",3,100,1000,164,1000,FALSE
"A","house","hmp_vagina","R05",4,100,1000,215,1000,FALSE
"A","house","hmp_vagina","R05",4,100,1000,215,1000,FALSE
"A","house","hmp_vagina","R05",5,100,1000,225,1000,FALSE
"A","house","hmp_vagina","R05",5,100,1000,225,1000,FALSE
"A","house","hmp_vagina","R05",6,100,1000,125,1000,FALSE
"A","house","hmp_vagina","R05",6,100,1000,125,1000,FALSE
"A","house","hmp_vagina","R05",7,100,1000,143,1000,FALSE
"A","house","hmp_vagina","R05",7,100,1000,143,1000,FALSE
"A","house","hmp_vagina","R05",8,100,1000,218,1000,FALSE
"A","house","hmp_vagina","R05",8,100,1000,218,1000,FALSE
"A","house","hmp_vagina","R05",9,100,1000,184,1000,FALSE
"A","house","hmp_vagina","R05",9,100,1000,184,1000,FALSE
"A","house","hmp_vagina","R05",10,100,1000,181,1000,FALSE
"A","house","hmp_vagina","R05",10,100,1000,181,1000,FALSE
"A","house","hmp_vagina","R05",11,100,1000,163,1000,FALSE
"A","house","hmp_vagina","R05",11,100,1000,163,1000,FALSE
"A","house","hmp_vagina","R05",12,100,1000,175,1000,FALSE
"A","house","hmp_vagina","R05",12,100,1000,175,1000,FALSE
"A","house","hmp_vagina","R05",13,100,1000,183,1000,FALSE
"A","house","hmp_vagina","R05",13,100,1000,183,1000,FALSE
"A","house","hmp_vagina","R05",14,100,1000,171,1000,FALSE
"A","house","hmp_vagina","R05",14,100,1000,171,1000,FALSE
"A","house","hmp_vagina","R05",15,100,1000,182,1000,FALSE
"A","house","hmp_vagina","R05",15,100,1000,182,1000,FALSE
"A","house","hmp_vagina","R05",16,100,1000,127,1000,FALSE
"A","house","hmp_vagina","R05",16,100,1000,127,1000,FALSE
"A","house","hmp_vagina","R05",17,100,1000,166,1000,FALSE
"A","house","hmp_vagina","R05",17,100,1000,166,1000,FALSE
"A","house","hmp_vagina","R05",18,100,1000,123,1000,FALSE
"A","house","hmp_vagina","R05",18,100,1000,123,1000,FALSE
"A","house","hmp_vagina","R05",19,100,1000,198,1000,FALSE
"A","house","hmp_vagina","R05",19,100,1000,198,1000,FALSE
"A","house","hmp_vagina","R05",20,100,1000,191,1000,FALSE
"A","house","hmp_vagina","R05",20,100,1000,191,1000,FALSE
"A","house","hmp_vagina","R06",1,100,500,120,500,FALSE
"A","house","hmp_vagina","R06",1,100,500,120,500,FALSE
"A","house","hmp_vagina","R06",2,100,500,88,500,FALSE
"A","house","hmp_vagina","R06",2,100,500,88,500,FALSE
"A","house","hmp_vagina","R06",3,100,500,114,500,FALSE
"A","house","hmp_vagina","R06",3,100,500,114,500,FALSE
"A","house","hmp_vagina","R06",4,100,500,113,500,FALSE
"A","house","hmp_vagina","R06",4,100,500,113,500,FALSE
"A","house","hmp_vagina","R06",5,100,500,138,500,FALSE
"A","house","hmp_vagina","R06",5,100,500,138,500,FALSE
"A","house","hmp_vagina","R06",6,100,500,118,500,FALSE
"A","house","hmp_vagina","R06",6,100,500,118,500,FALSE
"A","house","hmp_vagina","R06",7,100,500,127,500,FALSE
"A","house","hmp_vagina","R06",7,100,500,127,500,FALSE
"A","house","hmp_vagina","R06",8,100,500,119,500,FALSE
"A","house","hmp_vagina","R06",8,100,500,119,500,FALSE
"A","house","hmp_vagina","R06",9,100,500,95,500,FALSE
"A","house","hmp_vagina","R06",9,100,500,95,500,FALSE
"A","house","hmp_vagina","R06",10,100,500,110,500,FALSE
"A","house","hmp_vagina","R06",10,100,500,110,500,FALSE
"A","house","hmp_vagina","R06",11,100,500,119,500,FALSE
"A","house","hmp_vagina","R06",11,100,500,119,500,FALSE
"A","house","hmp_vagina","R06",12,100,500,143,500,FALSE
"A","house","hmp_vagina","R06",12,100,500,143,500,FALSE
"A","house","hmp_vagina","R06",13,100,500,139,500,FALSE
"A","house","hmp_vagina","R06",13,100,500,139,500,FALSE
"A","house","hmp_vagina","R06",14,100,500,90,500,FALSE
"A","house","hmp_vagina","R06",14,100,500,90,500,FALSE
"A","house","hmp_vagina","R06",15,100,500,121,500,FALSE
"A","house","hmp_vagina","R06",15,100,500,121,500,FALSE
"A","house","hmp_vagina","R06",16,100,500,105,500,FALSE
"A","house","hmp_vagina","R06",16,100,500,105,500,FALSE
"A","house","hmp_vagina","R06",17,100,500,105,500,FALSE
"A","house","hmp_vagina","R06",17,100,500,105,500,FALSE
"A","house","hmp_vagina","R06",18,100,500,115,500,FALSE
"A","house","hmp_vagina","R06",18,100,500,115,500,FALSE
"A","house","hmp_vagina","R06",19,100,500,90,500,FALSE
"A","house","hmp_vagina","R06",19,100,500,90,500,FALSE
"A","house","hmp_vagina","R06",20,100,500,107,500,FALSE
"A","house","hmp_vagina","R06",20,100,500,107,500,FALSE
"A","house","hmp_vagina","R06",21,100,500,71,500,FALSE
"A","house","hmp_vagina","R06",21,100,500,71,500,FALSE
"A","house","hmp_vagina","R06",22,100,500,104,500,FALSE
"A","house","hmp_vagina","R06",22,100,500,104,500,FALSE
"A","house","hmp_vagina","R06",23,100,500,126,500,FALSE
"A","house","hmp_vagina","R06",23,100,500,126,500,FALSE
"A","house","hmp_vagina","R06",24,100,500,105,500,FALSE
"A","house","hmp_vagina","R06",24,100,500,105,500,FALSE
"A","house","hmp_vagina","R06",25,100,500,112,500,FALSE
"A","house","hmp_vagina","R06",25,100,500,112,500,FALSE
"A","house","hmp_vagina","R06",26,100,500,116,500,FALSE
"A","house","hmp_vagina","R06",26,100,500,116,500,FALSE
"A","house","hmp_vagina","R06",27,100,500,87,500,FALSE
"A","house","hmp_vagina","R06",27,100,500,87,500,FALSE
"A","house","hmp_vagina","R06",28,100,500,109,500,FALSE
"A","house","hmp_vagina","R06",28,100,500,109,500,FALSE
"A","house","hmp_vagina","R06",29,100,500,128,500,FALSE
"A","house","hmp_vagina","R06",29,100,500,128,500,FALSE
"A","house","hmp_vagina","R06",30,100,500,120,500,FALSE
"A","house","hmp_vagina","R06",30,100,500,120,500,FALSE
"A","house","hmp_vagina","R06",31,100,500,84,500,FALSE
"A","house","hmp_vagina","R06",31,100,500,84,500,FALSE
"A","house","hmp_vagina","R06",32,100,500,120,500,FALSE
"A","house","hmp_vagina","R06",32,100,500,120,500,FALSE
"A","house","hmp_vagina","R06",33,100,500,102,500,FALSE
"A","house","hmp_vagina","R06",33,100,500,102,500,FALSE
"A","house","hmp_vagina","R06",34,100,500,135,500,FALSE
"A","house","hmp_vagina","R06",34,100,500,135,500,FALSE
"A","house","hmp_vagina","R06",35,100,500,104,500,FALSE
"A","house","hmp_vagina","R06",35,100,500,104,500,FALSE
"A","house","hmp_vagina","R06",36,100,500,121,500,FALSE
"A","house","hmp_vagina","R06",36,100,500,121,500,FALSE
"A","house","hmp_vagina","R06",37,100,500,108,500,FALSE
"A","house","hmp_vagina","R06",37,100,500,108,500,FALSE
"A","house","hmp_vagina","R06",38,100,500,102,500,FALSE
"A","house","hmp_vagina","R06",38,100,500,102,500,FALSE
"A","house","hmp_vagina","R06",39,100,500,121,500,FALSE
"A","house","hmp_vagina","R06",39,100,500,121,500,FALSE
"A","house","hmp_vagina","R06",40,100,500,103,500,FALSE
"A","house","hmp_vagina","R06",40,100,500,103,500,FALSE
"A","house","hmp_vagina","R06",41,100,500,127,500,FALSE
"A","house","hmp_vagina","R06",41,100,500,127,500,FALSE
"A","house","hmp_vagina","R06",42,100,500,103,500,FALSE
"A","house","hmp_vagina","R06",42,100,500,103,500,FALSE
"A","house","hmp_vagina","R06",43,100,500,113,500,FALSE
"A","house","hmp_vagina","R06",43,100,500,113,500,FALSE
"A","house","hmp_vagina","R06",44,100,500,147,500,FALSE
"A","house","hmp_vagina","R06",44,100,500,147,500,FALSE
"A","house","hmp_vagina","R06",45,100,500,93,500,FALSE
"A","house","hmp_vagina","R06",45,100,500,93,500,FALSE
"A","house","hmp_vagina","R06",46,100,500,124,500,FALSE
"A","house","hmp_vagina","R06",46,100,500,124,500,FALSE
"A","house","hmp_vagina","R06",47,100,500,107,500,FALSE
"A","house","hmp_vagina","R06",47,100,500,107,500,FALSE
"A","house","hmp_vagina","R06",48,100,500,91,500,FALSE
"A","house","hmp_vagina","R06",48,100,500,91,500,FALSE
"A","house","hmp_vagina","R06",49,100,500,108,500,FALSE
"A","house","hmp_vagina","R06",49,100,500,108,500,FALSE
"A","house","hmp_vagina","R06",50,100,500,89,500,FALSE
"A","house","hmp_vagina","R06",50,100,500,89,500,FALSE
"A","house","hmp_vagina","R07",1,100,500,129,500,FALSE
"A","house","hmp_vagina","R07",1,100,500,129,500,FALSE
"A","house","hmp_vagina","R07",2,100,500,111,500,FALSE
"A","house","hmp_vagina","R07",2,100,500,111,500,FALSE
"A","house","hmp_vagina","R07",3,100,500,103,500,FALSE
"A","house","hmp_vagina","R07",3,100,500,103,500,FALSE
"A","house","hmp_vagina","R07",4,100,500,94,500,FALSE
"A","house","hmp_vagina","R07",4,100,500,94,500,FALSE
"A","house","hmp_vagina","R07",5,100,500,104,500,FALSE
"A","house","hmp_vagina","R07",5,100,500,104,500,FALSE
"A","house","hmp_vagina","R07",6,100,500,94,500,FALSE
"A","house","hmp_vagina","R07",6,100,500,94,500,FALSE
"A","house","hmp_vagina","R07",7,100,500,71,500,FALSE
"A","house","hmp_vagina","R07",7,100,500,71,500,FALSE
"A","house","hmp_vagina","R07",8,100,500,86,500,FALSE
"A","house","hmp_vagina","R07",8,100,500,86,500,FALSE
"A","house","hmp_vagina","R07",9,100,500,126,500,FALSE
"A","house","hmp_vagina","R07",9,100,500,126,500,FALSE
"A","house","hmp_vagina","R07",10,100,500,126,500,FALSE
"A","house","hmp_vagina","R07",10,100,500,126,500,FALSE
"A","house","hmp_vagina","R07",11,100,500,125,500,FALSE
"A","house","hmp_vagina","R07",11,100,500,125,500,FALSE
"A","house","hmp_vagina","R07",12,100,500,94,500,FALSE
"A","house","hmp_vagina","R07",12,100,500,94,500,FALSE
"A","house","hmp_vagina","R07",13,100,500,134,500,FALSE
"A","house","hmp_vagina","R07",13,100,500,134,500,FALSE
"A","house","hmp_vagina","R07",14,100,500,104,500,FALSE
"A","house","hmp_vagina","R07",14,100,500,104,500,FALSE
"A","house","hmp_vagina","R07",15,100,500,111,500,FALSE
"A","house","hmp_vagina","R07",15,100,500,111,500,FALSE
"A","house","hmp_vagina","R07",16,100,500,147,500,FALSE
"A","house","hmp_vagina","R07",16,100,500,147,500,FALSE
"A","house","hmp_vagina","R07",17,100,500,90,500,FALSE
"A","house","hmp_vagina","R07",17,100,500,90,500,FALSE
"A","house","hmp_vagina","R07",18,100,500,123,500,FALSE
"A","house","hmp_vagina","R07",18,100,500,123,500,FALSE
"A","house","hmp_vagina","R07",19,100,500,120,500,FALSE
"A","house","hmp_vagina","R07",19,100,500,120,500,FALSE
